folder,file_name,type,width,height,max_print_w_in,max_print_h_in,tier
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Fossil agate (turritella),fossil agate.jpg,jpeg,1310,1006,4.4,3.4,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Fossil agate (turritella),fossil agate.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Fossil agate (turritella),s-l1600.jpg,jpeg,1310,1006,4.4,3.4,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Montana moss agate,mma2.jpg,jpeg,1600,1065,5.3,3.5,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Montana moss agate,mma2.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Montana moss agate,montana moss agate book copy 2.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Montana moss agate,montana moss agate book copy.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Montana moss agate,montana moss agate.jpg,jpeg,262,174,0.9,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Montana moss agate,s-l1600.jpg,jpeg,778,1600,2.6,5.3,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Moss Agate,Moss Agate copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Moss Agate,Moss Agate.jpg,jpeg,238,162,0.8,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Moss Agate,Moss Agate.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Tree Agate,Tree Agate copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/Tree Agate,Tree Agate.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/flower agate,flower agate book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/flower agate,flower agate.jpg,jpeg,174,174,0.6,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/flower agate,s-l1600.jpg,jpeg,1600,1600,5.3,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/plumed agate,plumed agate copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/plumed agate,plumed agate.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/plumed agate,s-l1600.jpg,jpeg,1200,1600,4.0,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Agates/plumed agate,s-l1600.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Alexandrite,Alexandrite copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Alexandrite,Alexandrite.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Amazonite,Amazonite copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Amazonite,Amazonite.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Amber,Amber copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Amber,Amber.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Amethyst,Amethyst copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Amethyst,Amethyst.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Amethyst,stone button.jpg,jpeg,325,279,1.1,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Ametrine,Ametrine copy book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Ametrine,Ametrine.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Ammolite,ammolite copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Ammolite,ammolite.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Ammolite,s-l1600.jpg,jpeg,1600,1600,5.3,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Ammolite,s-l1600.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Ammonite,Ammonite copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Ammonite,Ammonite.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Andalusite,andalusite copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Andalusite,andalusite.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Andalusite,s-l1600.jpg,jpeg,1600,1600,5.3,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Andalusite,s-l1600.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Angelite,Angelite book copy.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Angelite,Angelite.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Apatite,Apatite copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Apatite,Apatite.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Aqua Aura,Aqua Aura copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Aqua Aura,Aqua Aura.jpg,jpeg,240,320,0.8,1.1,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aquamarine,Aquamarine.jpg,jpeg,128,223,0.4,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aquamarine,aquamarine copy for book.jpg,jpeg,287,287,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aquaprase,Aquaprase copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aquaprase,Aquaprase.jpg,jpeg,131,104,0.4,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aquaprase,s-l1600.png,png,1544,1487,5.1,5.0,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Aragonite,Aragonite copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Aragonite,Aragonite.jpg,jpeg,166,157,0.6,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aventurines/Green Aventurine,Green Aventurine copy for book.jpg,jpeg,1200,1203,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Aventurines/Green Aventurine,Green Aventurine.jpg,jpeg,229,194,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Aventurines/Red Aventurine,Red Aventurine copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Aventurines/Red Aventurine,Red Aventurine.jpg,jpeg,217,195,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Azurite,Azurite copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Azurite,Azurite.jpg,jpeg,220,255,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Bronzite,Bronzite.jpg,jpeg,228,171,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Bronzite,bronzite cab copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Bronzite,bronzite cab.webp,webp,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Calcite,Untitled-1.jpg,jpeg,70,104,0.2,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Calcite,calcite.jpg,jpeg,231,210,0.8,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Calcite,calcitenew.jpg,jpeg,231,210,0.8,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Carnelian,Carnelian copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Carnelian,Carnelian.jpg,jpeg,337,318,1.1,1.1,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Carnelian,s-l500.jpg,jpeg,375,500,1.2,1.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Cat's Eye,Cat's Eye.jpg,jpeg,223,197,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chalcedonies/Blue Chalcedony,Blue Chalcedony copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Chalcedonies/Blue Chalcedony,Blue Chalcedony.jpg,jpeg,263,246,0.9,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chalcedonies/Dendritic Chalcedony,Dendritic Chalcedony copy for book.jpg,jpeg,1200,1200,4.0,4.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Chalcedonies/Dendritic Chalcedony,Dendritic Chalcedony.jpg,jpeg,195,249,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Charoite,Charoite copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Charoite,Charoite.jpg,jpeg,231,171,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chiastolite,Chiastolite.jpg,jpeg,211,215,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chiastolite,chiastolite 2.jpg,jpeg,211,215,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chrome Diopside,Chrome Diopside.jpg,jpeg,224,157,0.7,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chrysanthemum stone,Chrysanthemum stone.jpg,jpeg,98,104,0.3,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chrysanthemum stone,s-l500.jpg,jpeg,500,500,1.7,1.7,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Chrysocolla,Chrysocolla.jpg,jpeg,298,198,1.0,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chrysocolla azurite,chrysocolla azurite.jpg,jpeg,104,104,0.3,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Chrysocolla azurite,s-l1600.jpg,jpeg,1600,1600,5.3,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Chrysoprase,Chrysoprase.jpg,jpeg,327,239,1.1,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Citrine,Citrine.jpg,jpeg,202,258,0.7,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Corals/Black Coral,Black Coral.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Corals/Black Coral,coral2.jpg,jpeg,277,178,0.9,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Corals/Branch Coral,Branch Coral.jpg,jpeg,300,225,1.0,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Covellite,Covellite.jpg,jpeg,101,104,0.3,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Covellite,s-l1600.jpg,jpeg,1600,1600,5.3,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Cuprite,s-l1600.jpg,jpeg,1600,1236,5.3,4.1,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Diamond,Diamond.jpg,jpeg,247,185,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Dumortierite,Dumortierite.jpg,jpeg,306,230,1.0,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Emerald,Emerald.jpg,jpeg,209,234,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Fluorites/Green Fluorite,Green Fluorite.jpg,jpeg,177,311,0.6,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Fluorites/Purple Fluorite,Purple Fluorite.jpg,jpeg,153,150,0.5,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Fluorites/Rainbow Fluorite,Rainbow Fluorite.jpg,jpeg,104,232,0.3,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Garnet,Garnet.jpg,jpeg,259,194,0.9,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Garnet/Hessonite,Hessonite.jpg,jpeg,250,189,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Gold,Gold.jpg,jpeg,223,216,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Hawk's Eye,Hawk Eye.jpg,jpeg,274,214,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Hematite,Hematite.jpg,jpeg,272,204,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Herkimer Diamond,Herkimer Diamond.jpg,jpeg,239,187,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Iolite,Iolite.jpg,jpeg,177,106,0.6,0.4,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jade,Jade copy.jpg,jpeg,294,223,1.0,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jade,Jade.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Jade,canadian jade.webp,webp,1344,768,4.5,2.6,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/Jade,gatsby-jewellery-what-is-jade_db47d385-b892-40c1-8195-ab28609ef0bd_2777x.webp,webp,2777,1851,9.3,6.2,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Jade,guatemalan jade copy.jpg,jpeg,90,104,0.3,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jade,guatemalan jade.jpg,jpeg,484,413,1.6,1.4,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jade,guatemalan jade.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Jade,white jade.jpg,jpeg,1200,1600,4.0,5.3,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Jadeite,il_1588xN.7443837152_snz0.webp,webp,69,104,0.2,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jadeite,jadeite.jpg,jpeg,69,104,0.2,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jaspers/Bloodstone,Bloodstone.jpg,jpeg,329,267,1.1,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jaspers/Dendritic jasper,s-l1600.jpg,jpeg,1541,1541,5.1,5.1,CARD-READY
My Laptop/Files for Google share/book stuff/gemstone images/Jaspers/Leopardskin Jasper,Leopardskin Jasper.jpg,jpeg,205,294,0.7,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jaspers/Moukaite jasper,Moukaite.jpg,jpeg,216,229,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jaspers/Picture Jasper,Picture Jasper.jpg,jpeg,201,214,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Jet,Jet.jpg,jpeg,233,287,0.8,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Kunzite,Kunzite.jpg,jpeg,270,211,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Kyanite,Kyanite.jpg,jpeg,205,239,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Labradorite,Labradorite.jpg,jpeg,275,183,0.9,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Lapis Lazuli,Lapis 2.jpg,jpeg,206,274,0.7,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Lapis Lazuli,Lapis Lazuli.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Larimar,Larimar.jpg,jpeg,213,230,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Lepidolite,Lepidolite 2.jpg,jpeg,258,218,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Lepidolite,Lepidolite.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Malachite,Malachite.jpg,jpeg,201,229,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Moldavite,Moldavite.jpg,jpeg,295,171,1.0,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Moonstones/Rainbow Moonstone,Rainbow Moonstone.jpg,jpeg,259,228,0.9,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Moonstones/White Moonstone,White Moonstone.jpg,jpeg,314,257,1.0,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Morganite,Morganite 2.jpg,jpeg,272,182,0.9,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Morganite,Morganite.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Muscovite,Muscovite.jpg,jpeg,299,187,1.0,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Obsidians/Rainbow Obsidian,Rainbow Obsidian.jpg,jpeg,281,174,0.9,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Obsidians/Snowflake Obsidian,Snowflake Obsidian.jpg,jpeg,248,303,0.8,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Onyx,Onyx.jpg,jpeg,200,238,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Onyx,green onyx.jpg,jpeg,159,104,0.5,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Onyx,s-l1600.png,png,159,104,0.5,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Opals/Fire Opal,Fire Opal.jpg,jpeg,212,221,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Opals/Peruvian Blue Opal,Peruvian Blue Opal.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Opals/Peruvian Blue Opal,pbo.jpg,jpeg,265,223,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Opals/Water Opal,Water Opal.jpg,jpeg,207,203,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Pearl,Pearl.jpg,jpeg,240,180,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Peridot,Peridot.jpg,jpeg,200,240,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Petrified Wood,Petrified Wood.jpg,jpeg,183,202,0.6,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Pietersite,Pietersite.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Pietersite,Pietersite2.jpg,jpeg,338,187,1.1,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Platinum,Platinum.jpg,jpeg,262,200,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Prehnite,Prehnite.jpg,jpeg,170,225,0.6,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Pyrite,Pyrite.jpg,jpeg,277,204,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Quartzes/Clear Quartz,Clear Quartz.jpg,jpeg,187,185,0.6,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Quartzes/Rose Quartz,Rose Quartz.jpg,jpeg,231,169,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Quartzes/Rutilated Quartz,Rutilated Quartz.jpg,jpeg,240,180,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Quartzes/Smoky Quartz,Smoky Quartz.jpg,jpeg,200,200,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Quartzes/Tourmalinated Quartz,Tourmalinated Quartz.jpg,jpeg,251,208,0.8,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Rhodochrosite,Rhodochrosite.jpg,jpeg,186,210,0.6,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Rhodonite,Rhodonite.jpg,jpeg,219,247,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Ruby,Ruby.jpg,jpeg,159,205,0.5,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Sapphire,Sapphire.jpg,jpeg,223,188,0.7,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Sard,Sard.jpg,jpeg,230,193,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Sardonyx,Sardonyx.jpg,jpeg,228,179,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Serpentine,Serpentine.jpg,jpeg,200,200,0.7,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Silver,Silver.jpg,jpeg,226,171,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Sodalite,Sodalite.jpg,jpeg,230,174,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Spessartite,Spessartite.jpg,jpeg,208,178,0.7,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Spinel,Spinel.jpg,jpeg,259,204,0.9,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Sugilite,Sugilite.jpg,jpeg,193,187,0.6,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Sunstone,Sunstone.jpg,jpeg,230,142,0.8,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tanzanite,Tanzanite.jpg,jpeg,196,278,0.7,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tektite,Tektite.jpg,jpeg,186,195,0.6,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tiger Iron,Tiger Iron.jpg,jpeg,233,186,0.8,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tiger's Eyes/Brown Tiger's Eye,Brown Tigers Eye.jpg,jpeg,199,228,0.7,0.8,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tiger's Eyes/Red Tiger's Eye,Red Tigers Eye.jpg,jpeg,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/Tiger's Eyes/Red Tiger's Eye,rte2.jpg,jpeg,228,206,0.8,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Topazes/Blue Topaz,Blue Topaz.jpg,jpeg,173,182,0.6,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Topazes/Imperial Topaz,Imperial Topaz.jpg,jpeg,207,193,0.7,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tourmalines/Green Tourmaline,Green Tourmaline.jpg,jpeg,207,149,0.7,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tourmalines/Multi-Colored Tourmaline,Multi Colored Tourmaline.jpg,jpeg,181,163,0.6,0.5,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Tourmalines/Watermelon Tourmaline,Watermelon Tourmaline.jpg,jpeg,146,203,0.5,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Turquoise,Turquoise.jpg,jpeg,168,179,0.6,0.6,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Unakite,Unakite.jpg,jpeg,175,211,0.6,0.7,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/Zoisite,Zoisite.jpg,jpeg,159,269,0.5,0.9,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/arfvedsonite,arfredsonite.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/arfvedsonite,arfvedsonite32659a copy.jpg,jpeg,459,346,1.5,1.2,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/arfvedsonite,arfvedsonite32659a.jpg,jpeg,800,602,2.7,2.0,SMALL-PRINT
My Laptop/Files for Google share/book stuff/gemstone images/arfvedsonite,arfvedsonite32659a.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/astrophyllite,astrophyllite copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/astrophyllite,astrophyllite.jpg,jpeg,146,104,0.5,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/astrophyllite,il_1588xN.7655891630_aeae.webp,webp,146,104,0.5,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/atlantisite,Untitled-1.psd,x-photoshop,,,,,UNKNOWN
My Laptop/Files for Google share/book stuff/gemstone images/atlantisite,astrophyllite.jpg,jpeg,146,104,0.5,0.3,SCREEN-ONLY
My Laptop/Files for Google share/book stuff/gemstone images/atlantisite,atlantisite copy for book.jpg,jpeg,288,288,1.0,1.0,SCREEN-ONLY
